bar_id	bar_pass	bar_type	bar_type_text	unique_id	node_id	Lon	Lat	Lon_m	Lat_m
561	0.6	1	Culvert	xy4259796772670933	2566	-72.67092742	42.59797106	1883727.402	2410158.035
562	0.7	1	Culvert	xy4257598372653798	843	-72.6537915	42.57597993	1885680.94	2408113.491
563	0.5	1	Culvert	xy4265423672626576	3524	-72.62657892	42.65424484	1885704.495	2417138.485
564	1	1	Culvert	xy4262277772635536	2855	-72.6355316	42.62278527	1885852.639	2413550.364
565	0.7	1	Culvert	xy4267976572613195	3275	-72.61319132	42.67976632	1886067.792	2420170.696
566	0.6	1	Culvert	xy4262522672631811	2430	-72.63181038	42.62523281	1886080.325	2413889.553
567	0.6	1	Culvert	xy4267777472613562	3276	-72.6135595	42.67777508	1886092.917	2419947.544
568	0.2	1	Culvert	xy4259329672641777	1518	-72.64177191	42.59330334	1886160.973	2410230.241
569	0.8	1	Culvert	xy4262440172630220	2431	-72.63023045	42.62441148	1886227.611	2413831.869
570	1	1	Culvert	xy4261198272632919	3470	-72.632921	42.61199075	1886352.777	2412431.917
571	0.7	1	Culvert	xy4258152272642386	2777	-72.64239549	42.58152105	1886432.086	2408940.44
572	0.5	1	Culvert	xy4267930872606135	3556	-72.60614043	42.67931059	1886637.304	2420261.252
573	0.9	1	Culvert	xy4262156072624910	3087	-72.62491064	42.62156854	1886725.666	2413629.27
574	0.9	1	Culvert	xy4259007872635646	1848	-72.63564463	42.59007857	1886733.469	2410002.248
575	1	1	Culvert	xy4261169472624664	3471	-72.62466243	42.61170256	1887013.813	2412564.631
576	0.7	1	Culvert	xy4257500672636518	1435	-72.6365129	42.57501033	1887074.695	2408351.341
577	0.9	1	Culvert	xy4258909972630719	1853	-72.63071612	42.58910783	1887149.82	2409994.863
578	1	1	Culvert	xy4264330372610115	405	-72.6101156	42.64331195	1887303.517	2416280.142
579	0.9	1	Culvert	xy4258860472628868	1852	-72.62886565	42.58861145	1887309.735	2409977.796
580	1	1	Culvert	xy4264245372609826	409	-72.60981699	42.64244274	1887350.794	2416191.848
581	1	1	Culvert	xy4263398172612690	406	-72.61269052	42.6339807	1887354.046	2415217.475
582	0.8	1	Culvert	xy4263980872610058	408	-72.61006329	42.63980932	1887403.037	2415901.49
583	0.6	1	Culvert	xy4258610272624123	1855	-72.62412251	42.58610955	1887753.105	2409800.761
584	0.9	1	Culvert	xy4258463472624528	2778	-72.62452813	42.58464267	1887760.937	2409633.672
585	0.6	1	Culvert	xy4262281572609727	1943	-72.60972136	42.62281901	1887892.768	2414066.48
586	0.8	1	Culvert	xy4258588072622317	2780	-72.62232336	42.58588309	1887901.62	2409811.949
587	0.5	1	Culvert	xy4259677472617551	2446	-72.61754834	42.59678202	1887982.69	2411088.385
588	1	1	Culvert	xy4260571172613953	2304	-72.61394798	42.60571346	1888024.306	2412128.165
589	1	1	Culvert	xy4260253972614942	2530	-72.61493718	42.60254116	1888032.44	2411764.608
590	0.4	1	Culvert	xy4260662972612864	1295	-72.61286303	42.60663776	1888084.954	2412249.921
591	0.6	1	Culvert	xy4267741672587646	726	-72.5876404	42.67741907	1888150.532	2420423.643
592	0.5	1	Culvert	xy4258803472618260	1073	-72.61826381	42.58804299	1888164.01	2410126.761
593	0.4	1	Culvert	xy4258803472618260	1073	-72.61826381	42.58804299	1888164.01	2410126.761
594	0.4	1	Culvert	xy4257056172623946	1437	-72.62393929	42.57056422	1888190.728	2408119.051
595	1	1	Culvert	xy4259091372615377	2789	-72.61538298	42.59091684	1888313.684	2410495.559
596	0.9	1	Culvert	xy4261036472607189	685	-72.60718633	42.61036511	1888432.43	2412766.783
597	0.7	1	Culvert	xy4257042272620827	1439	-72.62082516	42.57043049	1888440.816	2408166.431
598	1	1	Culvert	xy4262760372737010	3242	-72.7370087	42.62760267	1877696.09	2412063.322
599	1	1	Culvert	xy4263573572732404	1644	-72.73238491	42.63573507	1877841.485	2413036.551
600	1	1	Culvert	xy4267381272718779	1379	-72.71877977	42.67381183	1877885.28	2417434.15
601	0.4	1	Culvert	xy4259484572745430	767	-72.74543437	42.59485375	1877916.444	2408345.423
602	0.4	1	Culvert	xy4270896372705748	1816	-72.7057537	42.70896532	1877961.447	2421503.005
603	1	1	Culvert	xy4260366472740610	1219	-72.74061237	42.60366301	1878059.438	2409396.041
604	0.7	1	Culvert	xy4272115772700225	53	-72.70023496	42.72116224	1878066.552	2422934.416
605	0.6	1	Culvert	xy4271190472672826	2652	-72.67282252	42.71191303	1880482.778	2422473.771
606	0.5	1	Culvert	xy4260737572707037	595	-72.70703971	42.60738377	1880614.853	2410463.437
607	0.5	1	Culvert	xy4270479672671478	2684	-72.67148199	42.70479671	1880781.94	2421728.825
608	0.4	1	Culvert	xy4261618172699814	1946	-72.69981507	42.61617474	1880947.911	2411559.648
609	0.5	1	Culvert	xy4271253172665465	1158	-72.66546618	42.71253847	1881046.843	2422687.159
610	0.6	1	Culvert	xy4261285772698629	1949	-72.69863255	42.61286728	1881131.19	2411224.423
611	0.5	1	Culvert	xy4267114472678183	3447	-72.67818336	42.67114381	1881166.328	2417947.776
612	0.7	1	Culvert	xy4266945472678578	3441	-72.67857917	42.6694537	1881180.937	2417756.705
613	0.6	1	Culvert	xy4267429872676439	3446	-72.67644343	42.67430507	1881217.998	2418324.95
614	0.8	1	Culvert	xy4267565472675759	3445	-72.67575594	42.67565519	1881235.668	2418484.932
615	0.6	1	Culvert	xy4271317872662002	1157	-72.66220052	42.71326436	1881285.058	2422830.494
616	0.4	1	Culvert	xy4265859372680909	3439	-72.68091545	42.6585971	1881291.046	2416533.405
617	0.5	1	Culvert	xy4265889472680524	3442	-72.68053078	42.65889893	1881313.259	2416573.745
618	0.5	1	Culvert	xy4270070572665017	3245	-72.66502293	42.70071058	1881403.183	2421413.704
619	0.6	1	Culvert	xy4269626372665796	3463	-72.66579452	42.6962712	1881462.83	2420917.162
620	0.2	1	Culvert	xy4263902172685107	668	-72.6851021	42.63902314	1881491.452	2414328.287
621	0.7	1	Culvert	xy4260910072694498	1947	-72.69450193	42.60909045	1881560.439	2410896.67
622	0.9	1	Culvert	xy4269629372664056	3464	-72.66405642	42.69630202	1881599.31	2420954.915
623	0.4	1	Culvert	xy4269583272663833	2806	-72.66383602	42.69584028	1881629.268	2420909.222
624	0.4	1	Culvert	xy4263334572685298	2961	-72.68530422	42.63334822	1881629.525	2413708.988
625	0.4	1	Culvert	xy4258501072701177	1523	-72.70117869	42.58501045	1881685.53	2408153.395
626	0.5	1	Culvert	xy4263698672683216	669	-72.68321198	42.63699224	1881696.047	2414145.513
627	0.4	1	Culvert	xy4269479872662021	878	-72.66202423	42.69479857	1881800.71	2420832.166
628	0.9	1	Culvert	xy4260895772691343	3016	-72.69134685	42.60895451	1881813.724	2410944.402
629	0.5	1	Culvert	xy4265806572674362	3238	-72.6743623	42.65806507	1881823.519	2416605.469
630	0.5	1	Culvert	xy4270299172658573	3244	-72.65857846	42.70299799	1881850.125	2421789.274
631	0.6	1	Culvert	xy4267465172667687	3444	-72.6676891	42.67465908	1881900.241	2418536.656
632	0.5	1	Culvert	xy4264870372675613	128	-72.67560811	42.64870662	1881979.187	2415566.171
633	0.5	1	Culvert	xy4269160372660461	931	-72.66046778	42.69160752	1882010.388	2420517.052
634	0.4	1	Culvert	xy4264775572675388	129	-72.67539519	42.64775887	1882021.759	2415467.634
635	0.5	1	Culvert	xy4264290872675025	127	-72.67502037	42.6429099	1882183.081	2414949.334
636	0.4	1	Culvert	xy4270765972652504	2502	-72.65250636	42.7076591	1882203.091	2422414.812
637	0.9	1	Culvert	xy4264228772673774	125	-72.67377755	42.64229549	1882298.034	2414907.334
638	0.4	1	Culvert	xy4265418072669624	3240	-72.66962167	42.65418614	1882303.628	2416278.812
639	0.8	1	Culvert	xy4265277672668727	3239	-72.66872469	42.65277592	1882412.845	2416143.688
640	0.6	1	Culvert	xy4266661072663955	3141	-72.66395845	42.6666101	1882413.759	2417737.928
641	0.7	1	Culvert	xy4266458772664640	3140	-72.66464705	42.66459098	1882414.191	2417505.389
642	0.7	1	Culvert	xy4266296372664540	3139	-72.66453764	42.66296983	1882466.885	2417331.801
643	0.4	1	Culvert	xy4258983372689582	2365	-72.6895795	42.58983578	1882472.481	2408906.342
644	0.5	1	Culvert	xy4270600772648850	3286	-72.64885721	42.70601256	1882536.092	2422308.602
645	0.5	1	Culvert	xy4266064472664398	3138	-72.6644047	42.66064775	1882540.482	2417082.688
646	1	1	Culvert	xy4258886972688782	2366	-72.68877516	42.58887375	1882562.243	2408817.96
647	0.6	1	Culvert	xy4258984772688170	7	-72.68817074	42.5898478	1882583.631	2408935.552
648	0.6	1	Culvert	xy4268204572655853	3127	-72.65584758	42.68204953	1882635.19	2419572.398
649	0.7	1	Culvert	xy4259723572670992	2567	-72.67099774	42.5972363	1883741.798	2410076.974
650	0.5	1	Culvert	xy4268627072638522	862	-72.63851612	42.68627588	1883889.712	2420374.014
651	1	1	Culvert	xy4263144972656005	2826	-72.65600377	42.63145207	1883998.054	2414083.912
652	0.5	1	Culvert	xy4266243572644043	302	-72.64404904	42.66244121	1884100.673	2417680.517
653	0.5	1	Culvert	xy4270630072628884	3458	-72.62888062	42.70630075	1884106.151	2422735.728
654	0.6	1	Culvert	xy4258277972670874	1883	-72.67087593	42.58277863	1884144.177	2408511.79
655	0.2	1	Culvert	xy4265203772645607	3523	-72.64560174	42.65204149	1884260.731	2416522.308
656	0.4	1	Culvert	xy4263898372648623	644	-72.64862446	42.63898269	1884376.828	2415046.649
657	0.6	1	Culvert	xy4268640372631574	75	-72.63157091	42.68641113	1884434.768	2420526.374
658	0.5	1	Culvert	xy4270344772625415	3459	-72.62540722	42.70344834	1884458.117	2422495.406
659	0.4	1	Culvert	xy4270344772625415	3459	-72.62540722	42.70344834	1884458.117	2422495.406
660	0.6	1	Culvert	xy4268559772630879	76	-72.63088001	42.68559686	1884511.509	2420451.807
661	0.8	1	Culvert	xy4269953072625304	2627	-72.62530455	42.69952962	1884572.866	2422072.665
662	1	1	Culvert	xy4269068472628333	279	-72.6283382	42.69069297	1884573.671	2421054.63
663	0.9	1	Culvert	xy4269732272624926	2628	-72.62492156	42.69732486	1884663.117	2421841.271
664	0.9	1	Culvert	xy4260949872654989	2298	-72.65499229	42.60950684	1884674.55	2411724.715
665	0.6	1	Culvert	xy4268602072627820	1562	-72.627824	42.68602109	1884741.417	2420558.397
666	0.4	1	Culvert	xy4266551472633863	303	-72.63386118	42.66552169	1884822.09	2418216.481
667	0.9	1	Culvert	xy4263013372645831	645	-72.64581746	42.63011574	1884839.873	2414141.02
668	0.2	1	Culvert	xy4265970572635518	3145	-72.63551495	42.65971242	1884849.415	2417553.925
669	1	1	Culvert	xy4262979972645512	2854	-72.6455188	42.62980986	1884871.808	2414113.782
670	0.7	1	Culvert	xy4269642972622397	3136	-72.62239818	42.69643776	1884886.593	2421795.158
671	0.4	1	Culvert	xy4260868572652343	3018	-72.6523386	42.60868656	1884906.758	2411688.411
672	0.7	1	Culvert	xy4266061872632747	3146	-72.63275257	42.66062484	1885042.928	2417707.628
673	0.4	1	Culvert	xy4267354372626262	1407	-72.62625641	42.67354613	1885204.742	2419237.198
674	0.7	1	Culvert	xy4269154172617660	2616	-72.61766465	42.69154831	1885393.614	2421359.056
675	0.2	1	Culvert	xy4259369572650917	143	-72.65091357	42.59369619	1885427.027	2410091.43
676	0.8	1	Culvert	xy4269359972616066	2615	-72.61607122	42.69360023	1885463.634	2421613.089
677	0.5	1	Culvert	xy4267156772764794	1780	-72.76479854	42.67157486	1874308.218	2416283.107
678	0.8	1	Culvert	xy4267189472764286	2027	-72.76428184	42.67189661	1874340.36	2416328.188
679	0.8	1	Culvert	xy4269056572757338	1772	-72.75733966	42.69056526	1874383.925	2418489.512
680	0.4	1	Culvert	xy4267472372759463	3020	-72.75945898	42.67473018	1874644.938	2416730.59
681	0.7	1	Culvert	xy4272286072742843	2405	-72.74284402	42.72285793	1874655.059	2422276.98
682	0.5	1	Culvert	xy4267459072758422	3021	-72.75841637	42.67459411	1874731.037	2416736.401
683	0.8	1	Culvert	xy4268873272753236	3301	-72.75324028	42.68873299	1874757.491	2418371.69
684	1	1	Culvert	xy4272122372739181	2406	-72.73918241	42.72123151	1874988.334	2422172.869
685	1	1	Culvert	xy4268280472750911	485	-72.75090757	42.68280531	1875102.309	2417774.942
686	1	1	Culvert	xy4260165672778185	2248	-72.77818807	42.60166529	1875140.121	2408437.389
687	1	1	Culvert	xy4268053772749159	486	-72.74915928	42.68054497	1875301.681	2417564.339
688	1	1	Culvert	xy4262102272769347	1758	-72.76934493	42.621023	1875316.259	2410711.285
689	1	1	Culvert	xy4261322072768835	2249	-72.76883323	42.61322039	1875567.818	2409875.184
690	0.4	1	Culvert	xy4269379372740857	3084	-72.74085172	42.69379524	1875599.463	2419165.055
691	1	1	Culvert	xy4261347372767570	2460	-72.76756545	42.61347539	1875661.226	2409927.861
692	1	1	Culvert	xy4272223572730202	632	-72.73019739	42.72223977	1875670.745	2422459.494
693	0.8	1	Culvert	xy4270720972735173	480	-72.73517407	42.70720938	1875684.77	2420731.595
694	0.9	1	Culvert	xy4261184972765488	2459	-72.76548204	42.61185288	1875869.964	2409793.021
695	0.2	1	Culvert	xy4268049172739238	3086	-72.7392399	42.68049093	1876087.157	2417754.26
696	0.6	1	Culvert	xy4261378572759629	1012	-72.75962844	42.61378765	1876280.744	2410118.403
697	1	1	Culvert	xy4267568172734603	2332	-72.73459894	42.67568279	1876584.211	2417324.535
698	0.6	1	Culvert	xy4259562072761487	2458	-72.76147324	42.59562416	1876626.309	2408112.144
699	0.9	1	Culvert	xy4263807972745481	1272	-72.74547467	42.63808302	1876742.657	2413032.585
700	0.4	1	Culvert	xy4266289472734452	1034	-72.7344602	42.66289839	1876941.498	2415941.025
701	0.5	1	Culvert	xy4269240072723460	3043	-72.72346205	42.69239999	1877011.421	2419357.106
702	0.6	1	Culvert	xy4272377072712013	551	-72.71201656	42.72377934	1877065.035	2422985.385
703	0.2	1	Culvert	xy4271181572715483	1814	-72.71548805	42.71181564	1877115.172	2421619.718
704	1	1	Culvert	xy4261857772747068	307	-72.74707185	42.6185844	1877144.296	2410886.561
705	1	1	Culvert	xy4267056572728287	711	-72.72828655	42.67056969	1877221.696	2416894.784
706	0.5	1	Culvert	xy4271146972714060	1815	-72.71406047	42.7114688	1877237.35	2421610.312
707	0.9	1	Culvert	xy4263414372740291	1273	-72.74028189	42.6341503	1877259.851	2412708.682
708	0.3	1	Culvert	xy4263579772739234	3430	-72.73921384	42.63579044	1877299.9	2412907.636
709	0.4	1	Culvert	xy4263751372736423	3350	-72.73642009	42.63752091	1877473.977	2413150.477
710	0.5	1	Culvert	xy4270899272704363	1817	-72.70435719	42.70899597	1878070.937	2421533.926
711	1	1	Culvert	xy4261338272736962	1216	-72.73697252	42.61336902	1878084.518	2410520.526
712	1	1	Culvert	xy4271167472701469	2875	-72.70146373	42.71167794	1878226.763	2421881.882
713	1	1	Culvert	xy4267607172713377	3328	-72.71338011	42.67607091	1878250.819	2417785.804
714	0.3	1	Culvert	xy4263538872726631	3373	-72.72662517	42.63539381	1878306.251	2413113.372
715	0.4	1	Culvert	xy4260943772735368	2080	-72.73537079	42.60944485	1878317.544	2410126.635
716	0.5	1	Culvert	xy4260851672735632	2083	-72.735626	42.60851473	1878322.549	2410020.727
717	0.5	1	Culvert	xy4259825472739019	771	-72.73902444	42.59826224	1878331.373	2408841.739
718	0.6	1	Culvert	xy4263605672725547	2964	-72.72554035	42.63606009	1878373.988	2413207.061
719	0.5	1	Culvert	xy4259478672739409	2060	-72.73941007	42.59478596	1878395.018	2408457.13
720	0.4	1	Culvert	xy4259506572739170	2063	-72.73917216	42.59507258	1878406.081	2408492.916
721	0.8	1	Culvert	xy4259842172738038	770	-72.73800697	42.59844175	1878407.024	2408881.316
722	0.3	1	Culvert	xy4260663572735176	2082	-72.73517499	42.60663542	1878409.145	2409825.844
723	0.5	1	Culvert	xy4264548372719870	1511	-72.71987163	42.64548785	1878566.738	2414341.4
724	0.6	1	Culvert	xy4270479472699499	3263	-72.6995054	42.70479971	1878568.05	2421174.872
725	1	1	Culvert	xy4265819272714850	1928	-72.71485679	42.65819001	1878618.89	2415817.837
726	1	1	Culvert	xy4264413072719498	1512	-72.71949286	42.64413476	1878633.367	2414202.17
727	0.4	1	Culvert	xy4259703172734685	768	-72.73468489	42.59703927	1878707.898	2408794.894
728	0.8	1	Culvert	xy4263212372722628	3372	-72.72262847	42.63213049	1878710.783	2412838.514
729	0.4	1	Culvert	xy4259684272734543	2062	-72.73454842	42.59684902	1878723.851	2408776.96
730	0.7	1	Culvert	xy4267373672708146	886	-72.70814594	42.67373632	1878727.823	2417636.138
731	1	1	Culvert	xy4265375472714613	1929	-72.71461006	42.6537542	1878758.662	2415341.742
732	1	1	Culvert	xy4264349972715381	2518	-72.71537752	42.6435053	1878975.852	2414215.276
733	0.6	1	Culvert	xy4264935772712466	1551	-72.71246955	42.64936435	1879046.928	2414908.073
734	-1	1	Culvert	xy4259107772730784	3210	-72.73079011	42.59107939	1879177.588	2408225.587
735	0.6	1	Culvert	xy4269400372694013	3419	-72.69401151	42.69401129	1879294.809	2420113.84
736	1	1	Culvert	xy4268966272691728	2103	-72.69172382	42.68966485	1879593.515	2419687.853
737	1	1	Culvert	xy4267466672696433	3293	-72.69643974	42.67466997	1879627.718	2417968.844
738	0.4	1	Culvert	xy4270952572675357	402	-72.6753611	42.70953218	1880346.912	2422165.434
739	0.5	1	Culvert	xy4271082172674891	980	-72.67489278	42.71082124	1880348.901	2422314.447
740	0.9	1	Culvert	xy4267935272721781	1377	-72.72177661	42.67935459	1877498.178	2417975.927
741	0.8	1	Culvert	xy4266563672726389	2202	-72.72639463	42.66564228	1877504.772	2416397.874
742	1	1	Culvert	xy4263725872735667	3351	-72.73545892	42.63718095	1877559.201	2413132.602
743	0.4	1	Culvert	xy4273334272720444	2247	-72.72044802	42.73334403	1876139.859	2423855.879
744	0.7	1	Culvert	xy4272993172715538	1566	-72.7155417	42.72993586	1876619.714	2423583.243
745	1	1	Culvert	xy4272815972713297	2069	-72.71330162	42.72817	1876844.501	2423436.03
746	0.5	1	Culvert	xy4272706072713572	633	-72.71356554	42.72707156	1876853.437	2423311.727
747	0.7	1	Culvert	xy4272763972682343	851	-72.68232636	42.72765184	1879304.822	2423991.997
748	0.8	1	Culvert	xy4272252072680218	2450	-72.68021823	42.72252981	1879610.363	2423478.415
749	0.5	1	Culvert	xy4272683472676443	832	-72.67643678	42.72683563	1879792.092	2424019.997
750	0.7	1	Culvert	xy4272444772675984	2451	-72.6759731	42.72445452	1879893.366	2423771.038
751	1	1	Culvert	xy4272266372666107	1872	-72.66611631	42.72266042	1880720.525	2423771.57
752	0.3	1	Culvert	xy4272015772666686	1873	-72.66668651	42.72015347	1880743.594	2423488.52
753	0.5	1	Culvert	xy4273185772662014	2212	-72.66201265	42.73185955	1880794.667	2424850.005
754	0.4	1	Culvert	xy4271902772665722	3397	-72.66571516	42.71903246	1880850.761	2423386.22
755	0.5	1	Culvert	xy4271527872657952	1767	-72.65795331	42.71527833	1881565.789	2423132.902
756	0.6	1	Culvert	xy4271595172657385	1766	-72.65738667	42.71595966	1881592.027	2423217.979
757	0.4	1	Culvert	xy4254142772650613	1040	-72.65061551	42.54142787	1886871.725	2404430.184
758	0.4	1	Culvert	xy4254047272643294	2052	-72.64329825	42.5404736	1887477.038	2404472.021
759	0.7	1	Culvert	xy4254037872635951	422	-72.63594971	42.54038021	1888061.41	2404607.87
760	0.5	1	Culvert	xy4256356672627105	3412	-72.62710009	42.56356572	1888131.054	2407297.493
761	0.5	1	Culvert	xy4256266572627352	3160	-72.62734641	42.56267014	1888135.932	2407195.502
762	0.5	1	Culvert	xy4255413272626925	2916	-72.62691414	42.5541321	1888402.519	2406278.404
763	0.5	1	Culvert	xy4255958872624174	2844	-72.62417528	42.55959694	1888470.572	2406925.321
764	0.5	1	Culvert	xy4254762772628182	2184	-72.62818168	42.54763598	1888478.975	2405548.906
765	0.8	1	Culvert	xy4254830172626513	2189	-72.62651729	42.54830931	1888592.412	2405654.985
766	0.2	1	Culvert	xy4255919972619336	2846	-72.61933457	42.55920744	1888864.323	2406979.296
767	0.4	1	Culvert	xy4254711872621894	2186	-72.62188921	42.54712212	1888991.109	2405618.252
768	0.7	1	Culvert	xy4255205872619380	2918	-72.61937497	42.55206166	1889055.669	2406203.767
769	0.3	1	Culvert	xy4254628872620125	2188	-72.62012078	42.54629539	1889153.614	2405563.772
770	0.4	1	Culvert	xy4254760772767959	934	-72.76795527	42.54761015	1877412.335	2402776.693
771	1	1	Culvert	xy4253939172770641	2193	-72.77063791	42.53939775	1877422.05	2401832.964
772	1	1	Culvert	xy4251389672777349	349	-72.77734013	42.51388515	1877581.205	2398933.311
773	0.5	1	Culvert	xy4258860372750816	765	-72.75080988	42.58861234	1877660.019	2407562.335
774	0.5	1	Culvert	xy4258958572749636	766	-72.74964462	42.58956896	1877726.343	2407689.103
775	1	1	Culvert	xy4251204272775216	350	-72.77520921	42.5120497	1877799.696	2398776.326
776	1	1	Culvert	xy4250845472775915	977	-72.77591494	42.50846319	1877840.784	2398373.357
777	0.4	1	Culvert	xy4250673872776309	2988	-72.7763127	42.50674388	1877855.768	2398179.007
778	0.3	1	Culvert	xy4250673872776309	2988	-72.7763127	42.50674388	1877855.768	2398179.007
779	0.3	1	Culvert	xy4250714872775818	2989	-72.77582439	42.50715341	1877883.386	2398233.077
780	1	1	Culvert	xy4251051572773877	351	-72.77387188	42.51051532	1877947.167	2398636.321
781	1	1	Culvert	xy4250933472771798	352	-72.7718004	42.50933411	1878143.263	2398549.134
782	0.3	1	Culvert	xy4255121972752400	3526	-72.75239794	42.55121916	1878546.665	2403475.553
783	1	1	Culvert	xy4253649172756454	1697	-72.75645884	42.53649777	1878623.583	2401798.632
784	0.5	1	Culvert	xy4249134772770945	2337	-72.7709425	42.49134756	1878697.852	2396615.112
785	0.3	1	Culvert	xy4246963272777386	1203	-72.77738583	42.4696394	1878774.3	2394132.993
786	0.8	1	Culvert	xy4246961272777313	1204	-72.77730978	42.46961963	1878780.864	2394132.352
787	1	1	Culvert	xy4250889472763864	382	-72.76387005	42.50889464	1878783.546	2398658.221
788	0.6	1	Culvert	xy4247192372773895	3131	-72.77389225	42.47191412	1878989.756	2394448.812
789	0.1	1	Culvert	xy4247192372773895	3131	-72.77389225	42.47191412	1878989.756	2394448.812
790	-1	1	Culvert	xy4249016672766186	2340	-72.76618575	42.49017463	1879106.609	2396581.93
791	0.6	1	Culvert	xy4247156872772344	3003	-72.77233322	42.47157577	1879122.513	2394442.936
792	1	1	Culvert	xy4247156872772344	3003	-72.77233322	42.47157577	1879122.513	2394442.936
793	0.5	1	Culvert	xy4249027872765764	2339	-72.76577127	42.49028365	1879136.51	2396601.951
794	0.7	1	Culvert	xy4251327572757129	2264	-72.75712733	42.5132832	1879199.028	2399267.539
795	0.6	1	Culvert	xy4251327572757032	2265	-72.75702894	42.51328346	1879206.817	2399269.513
796	0.3	1	Culvert	xy4251327572757032	2265	-72.75702894	42.51328346	1879206.817	2399269.513
797	0.4	1	Culvert	xy4251327572757032	2265	-72.75702894	42.51328346	1879206.817	2399269.513
798	0.4	1	Culvert	xy4249042772764636	2338	-72.76463285	42.49043559	1879222.629	2396640.943
799	0.7	1	Culvert	xy4254694972744917	3527	-72.74491682	42.54695845	1879254.46	2403161.367
800	0.4	1	Culvert	xy4255715172741073	3312	-72.74107457	42.55715132	1879282.644	2404342.794
801	0.6	1	Culvert	xy4247323872769223	3005	-72.76922891	42.47324429	1879323.485	2394685.311
802	1	1	Culvert	xy4251757072731970	2071	-72.73199144	42.51756476	1881074.508	2400229.201
803	0.6	1	Culvert	xy4249167072739773	3362	-72.73976913	42.49167791	1881159.6	2397267.609
804	0.4	1	Culvert	xy4249167072739773	3362	-72.73976913	42.49167791	1881159.6	2397267.609
805	1	1	Culvert	xy4254593972720054	3509	-72.72005267	42.5459471	1881250.832	2403543.627
806	0.7	1	Culvert	xy4249397972736796	2737	-72.73680233	42.49398707	1881332.164	2397576.791
807	0.4	1	Culvert	xy4249397972736796	2737	-72.73680233	42.49398707	1881332.164	2397576.791
808	1	1	Culvert	xy4252031472726202	2072	-72.72620336	42.5203227	1881458.294	2400642.891
809	0.3	1	Culvert	xy4255015972715685	2012	-72.71567926	42.55016275	1881482.838	2404087.38
810	1	1	Culvert	xy4258323872701351	1524	-72.70135166	42.58324732	1881719.676	2407958.784
811	1	1	Culvert	xy4251446072720233	1478	-72.7202347	42.51447111	1882089.758	2400126.458
812	0.6	1	Culvert	xy4250109972717563	992	-72.71756387	42.50110038	1882663.891	2398729.268
813	0.3	1	Culvert	xy4250109972717563	992	-72.71756387	42.50110038	1882663.891	2398729.268
814	1	1	Culvert	xy4250084472717090	994	-72.71710997	42.50086626	1882706.205	2398712.869
815	0.6	1	Culvert	xy4250802672712850	993	-72.7128503	42.50803495	1882849.314	2399574.72
816	0.5	1	Culvert	xy4250802672712850	993	-72.7128503	42.50803495	1882849.314	2399574.72
817	0.4	1	Culvert	xy4250802672712850	993	-72.7128503	42.50803495	1882849.314	2399574.72
818	1	1	Culvert	xy4251016072711835	3257	-72.71184764	42.5101531	1882871.307	2399824.3
819	0.4	1	Culvert	xy4251016072711835	3257	-72.71184764	42.5101531	1882871.307	2399824.3
820	1	1	Culvert	xy4258119772687316	3047	-72.68732769	42.58120882	1882884.857	2408015.509
821	0.9	1	Culvert	xy4250781672711088	1938	-72.71109029	42.50782732	1882994.388	2399587.074
822	1	1	Culvert	xy4250781672711088	1938	-72.71109029	42.50782732	1882994.388	2399587.074
823	1	1	Culvert	xy4257753072684558	3046	-72.68455941	42.5775254	1883203.942	2407670.958
824	0.5	1	Culvert	xy4252756172701171	1088	-72.70117585	42.52756823	1883244.255	2401924.389
825	0.1	1	Culvert	xy4252756172701171	1088	-72.70117585	42.52756823	1883244.255	2401924.389
826	1	1	Culvert	xy4257552672682730	3045	-72.68271726	42.57553339	1883403.823	2407491.466
827	0.9	1	Culvert	xy4250667072706228	1940	-72.70622789	42.50668069	1883410.733	2399559.077
828	1	1	Culvert	xy4250667072706228	1940	-72.70622789	42.50668069	1883410.733	2399559.077
829	1	1	Culvert	xy4254199172693726	3340	-72.69374202	42.54199051	1883441.605	2403635.7
830	0.4	1	Culvert	xy4250772772704213	1939	-72.70420997	42.50773168	1883542.096	2399713.049
831	1	1	Culvert	xy4250772772704213	1939	-72.70420997	42.50773168	1883542.096	2399713.049
832	0.9	1	Culvert	xy4251859572698506	2355	-72.69852175	42.518594	1883697.993	2401003.779
833	0.8	1	Culvert	xy4251859572698506	2355	-72.69852175	42.518594	1883697.993	2401003.779
834	1	1	Culvert	xy4257283772678634	2363	-72.67864643	42.57284395	1883799.046	2407280.53
835	1	1	Culvert	xy4250902072698025	568	-72.69802944	42.50902347	1883996.704	2399975.652
836	0.9	1	Culvert	xy4250902072698025	568	-72.69802944	42.50902347	1883996.704	2399975.652
837	0.4	1	Culvert	xy4250742772697598	1086	-72.69759916	42.50743619	1884073.867	2399812.048
838	0.5	1	Culvert	xy4250742772697598	1086	-72.69759916	42.50743619	1884073.867	2399812.048
839	0.8	1	Culvert	xy4250243872699013	1085	-72.69901502	42.50243004	1884097.541	2399241.074
840	0.6	1	Culvert	xy4250243872699013	1085	-72.69901502	42.50243004	1884097.541	2399241.074
841	0.5	1	Culvert	xy4250243872699013	1085	-72.69901502	42.50243004	1884097.541	2399241.074
842	1	1	Culvert	xy4251468972693859	569	-72.69386182	42.51468965	1884173.091	2400672.75
843	0.8	1	Culvert	xy4250097072697827	1084	-72.6978271	42.50097384	1884231.18	2399106.704
